split,episode,t,DAM,BM,ref,side,q,delta,limit,cleared,reward
train,1,27,60.060001373291016,51.79999923706055,43.11000061035156,1,291.3999938964844,-30.0,13.110000610351562,0,-24.069645720825065
train,1,28,100.0,27.610000610351562,50.11000061035156,1,27.299999237060547,-12.0,38.11000061035156,0,-19.762469281082158
train,1,29,226.2100067138672,167.99000549316406,61.15999984741211,0,90.9000015258789,0.0,61.15999984741211,1,52.46748199035647
train,1,30,144.50999450683594,58.08000183105469,54.880001068115234,0,8.600000381469727,-30.0,24.880001068115234,1,7.389979697914096
train,1,31,92.5999984741211,47.630001068115234,46.61000061035156,1,191.10000610351562,-18.0,28.610000610351562,0,-85.93766778762802
train,1,32,67.19999694824219,44.619998931884766,43.9900016784668,1,213.39999389648438,-12.0,31.990001678466797,0,-48.18571438873303
train,1,33,70.44999694824219,59.0,34.2599983215332,1,205.3000030517578,18.0,52.2599983215332,0,-23.506844084167387
train,1,34,60.59000015258789,63.81999969482422,22.139999389648438,1,114.80000305175781,-24.0,-1.8600006103515625,0,3.708039573059068
train,1,35,51.790000915527344,47.150001525878906,-5.0,1,87.19999694824219,-12.0,-17.0,0,-4.046079326171894
train,1,36,50.04999923706055,55.18000030517578,-15.550000190734863,1,80.19999694824219,-12.0,-27.550000190734863,0,4.11426070007321
train,1,37,49.45000076293945,69.4000015258789,-12.149999618530273,1,62.0,-12.0,-24.149999618530273,0,12.369000473022462
train,1,38,45.400001525878906,49.58000183105469,-9.229999542236328,1,69.0,12.0,2.770000457763672,0,2.884200210571289
train,1,39,40.68000030517578,33.52000045776367,-9.220000267028809,1,89.9000015258789,-30.0,-39.22000026702881,0,-6.436839972076414
train,1,40,40.47999954223633,36.099998474121094,-9.220000267028809,1,63.900001525878906,-24.0,-33.22000026702881,0,-2.7988207493591473
train,1,41,40.68000030517578,36.099998474121094,-8.220000267028809,1,51.0,24.0,15.779999732971191,0,-2.335800933837891
train,1,42,45.54999923706055,34.09000015258789,-8.220000267028809,1,63.400001525878906,24.0,15.779999732971191,0,-7.265639594421373
train,1,43,41.38999938964844,42.43000030517578,34.66999816894531,1,122.80000305175781,-30.0,4.6699981689453125,0,1.2771211560058873
train,1,44,47.52000045776367,40.43000030517578,41.2599983215332,1,143.10000610351562,30.0,71.2599983215332,1,-10.861290681610116
train,1,45,53.79999923706055,37.84000015258789,52.25,1,303.70001220703125,-6.0,46.25,0,-48.47051916778553
train,1,46,59.08000183105469,38.790000915527344,52.25,1,318.0,12.0,64.25,1,-66.11220291137695
train,1,47,60.02000045776367,35.63999938964844,55.79999923706055,1,357.20001220703125,-12.0,43.79999923706055,0,-87.08536679138197
train,1,48,66.16999816894531,227.89999389648438,58.959999084472656,1,355.8999938964844,-18.0,40.959999084472656,0,575.597044923096
train,1,49,66.13999938964844,136.9199981689453,60.060001373291016,1,345.5,12.0,72.06000137329102,1,242.8173957824707
train,1,50,70.70999908447266,41.939998626708984,59.86000061035156,1,265.70001220703125,-18.0,41.86000061035156,0,-76.44189472824102
train,1,51,75.56999969482422,72.73999786376953,60.060001373291016,1,272.70001220703125,-30.0,30.060001373291016,0,-7.717415338745341
train,1,52,215.60000610351562,288.8900146484375,100.0,1,17.5,-30.0,70.0,0,12.82575149536133
train,1,53,378.1199951171875,363.1199951171875,226.2100067138672,0,30.0,-6.0,220.2100067138672,1,4.3500000000000005
train,1,54,203.75999450683594,177.3699951171875,144.50999450683594,1,58.5,0.0,144.50999450683594,0,-15.438149642944337
train,1,55,90.44999694824219,115.29000091552734,92.5999984741211,1,256.79998779296875,0.0,92.5999984741211,1,62.50512721679639
train,1,56,62.40999984741211,40.060001373291016,67.19999694824219,1,222.1999969482422,6.0,73.19999694824219,1,-50.772695912170455
train,1,57,52.11000061035156,60.029998779296875,70.44999694824219,1,255.1999969482422,18.0,88.44999694824219,1,18.935835100708065
train,1,58,49.43000030517578,158.97999572753906,60.59000015258789,1,118.9000015258789,-6.0,54.59000015258789,1,129.6604462211608
train,1,59,49.91999816894531,55.81999969482422,51.790000915527344,0,33.79999923706055,-24.0,27.790000915527344,1,-2.1632004669189335
train,1,60,49.439998626708984,42.38999938964844,50.04999923706055,0,58.400001525878906,-6.0,44.04999923706055,1,3.8251996543884164
train,1,61,46.599998474121094,54.060001373291016,49.45000076293945,0,43.5,24.0,73.45000076293945,0,-3.2451012611389163
train,1,62,45.349998474121094,59.70000076293945,45.400001525878906,0,47.5,30.0,75.4000015258789,0,-6.8162510871887205
train,1,63,41.08000183105469,40.560001373291016,40.68000030517578,0,9.699999809265137,30.0,70.68000030517578,0,0.050440043411254014
train,1,64,39.09000015258789,37.459999084472656,40.47999954223633,0,27.5,18.0,58.47999954223633,0,0.44825029373168945
train,1,65,50.060001373291016,56.79999923706055,40.68000030517578,0,63.400001525878906,-24.0,16.68000030517578,1,-4.590158756103484
train,1,66,57.0,83.19999694824219,45.54999923706055,0,66.4000015258789,-24.0,21.549999237060547,1,-17.728798381042434
train,1,67,72.69000244140625,192.9199981689453,41.38999938964844,0,33.20000076293945,12.0,53.38999938964844,1,-40.08235950263974
train,1,68,95.37000274658203,197.7100067138672,47.52000045776367,0,46.900001525878906,24.0,71.52000045776367,1,-48.23196342987067
train,1,69,107.26000213623047,324.6700134277344,53.79999923706055,1,33.400001525878906,24.0,77.79999923706055,0,72.6149470887758
train,1,70,104.12999725341797,196.47999572753906,59.08000183105469,1,58.0,-12.0,47.08000183105469,0,53.562999114990234
train,1,71,108.73999786376953,305.0799865722656,60.02000045776367,1,48.5,6.0,66.02000045776367,0,95.2248945236206
train,1,72,98.91999816894531,319.6499938964844,66.16999816894531,1,136.5,12.0,78.16999816894531,0,301.29644416809083
train,1,73,87.66000366210938,345.9800109863281,66.13999938964844,1,176.39999389648438,-18.0,48.13999938964844,0,455.67647715331987
train,1,74,80.13999938964844,102.30999755859375,70.70999908447266,1,156.10000610351562,-30.0,40.709999084472656,0,34.60736849487294
train,1,75,81.3499984741211,44.400001525878906,75.56999969482422,1,196.60000610351562,-12.0,63.56999969482422,0,-72.64369625549298
train,1,76,132.07000732421875,96.58999633789062,215.60000610351562,1,100.0999984741211,0.0,215.60000610351562,1,-36.01599044830306
train,1,77,174.38999938964844,329.7300109863281,378.1199951171875,1,87.69999694824219,24.0,402.1199951171875,1,135.79468544494594
train,1,78,115.66000366210938,74.48999786376953,203.75999450683594,1,88.0,30.0,233.75999450683594,1,-36.669605102539066
train,1,79,83.2699966430664,99.66000366210938,90.44999694824219,1,114.69999694824219,-6.0,84.44999694824219,1,18.225837565917754
train,1,80,67.88999938964844,102.08000183105469,62.40999984741211,1,95.5999984741211,-6.0,56.40999984741211,0,32.68564181228634
train,1,81,53.34000015258789,93.55999755859375,52.11000061035156,1,113.0,6.0,58.11000061035156,1,44.88359706878662
train,1,82,49.20000076293945,53.220001220703125,49.43000030517578,1,13.600000381469727,-6.0,43.43000030517578,0,0.5467200775909441
train,1,83,50.61000061035156,48.560001373291016,49.91999816894531,1,67.69999694824219,-6.0,43.91999816894531,0,-1.3878494209289785
train,1,84,47.099998474121094,45.70000076293945,49.439998626708984,1,51.20000076293945,-12.0,37.439998626708984,0,-0.7167988388061349
train,1,85,41.939998626708984,35.310001373291016,46.599998474121094,1,67.30000305175781,-6.0,40.599998474121094,0,-4.461988353881752
train,1,86,39.09000015258789,32.27000045776367,45.349998474121094,1,69.80000305175781,-6.0,39.349998474121094,1,-5.109360010375967
train,1,87,37.93000030517578,33.90999984741211,41.08000183105469,0,9.5,18.0,59.08000183105469,0,0.38190004348754886
train,1,88,40.119998931884766,29.850000381469727,39.09000015258789,0,2.5999999046325684,-6.0,33.09000015258789,1,0.2540199529933943
train,1,89,49.369998931884766,-35.20000076293945,50.060001373291016,0,72.9000015258789,-12.0,38.060001373291016,1,61.28703106033325
train,1,90,50.59000015258789,39.75,57.0,0,71.5999984741211,30.0,87.0,0,7.7614399438476545
train,1,91,66.83000183105469,36.130001068115234,72.69000244140625,1,5.699999809265137,12.0,84.69000244140625,1,-1.77839998397827
train,1,92,81.72000122070312,35.209999084472656,95.37000274658203,1,4.300000190734863,0.0,95.37000274658203,1,-2.0214301815223736
train,1,93,81.72000122070312,33.29999923706055,107.26000213623047,1,183.10000610351562,0.0,107.26000213623047,1,-89.57252661788952
train,1,94,78.2300033569336,56.81999969482422,104.12999725341797,1,185.0,-30.0,74.12999725341797,0,-39.608506774902345
train,1,95,73.47000122070312,58.7400016784668,108.73999786376953,1,173.10000610351562,-24.0,84.73999786376953,1,-26.363130137176487
val,1,0,155.66000366210938,197.32000732421875,130.58999633789062,0,382.1000061035156,6.0,136.58999633789062,1,-161.09337656616233
val,1,1,148.49000549316406,289.70001220703125,129.9600067138672,0,425.6000061035156,6.0,135.9600067138672,1,-603.1177972235112
val,1,2,173.75999450683594,160.6199951171875,192.0,0,428.8999938964844,6.0,198.0,0,56.357456580200235
val,1,3,200.0,320.0299987792969,219.4499969482422,0,568.7000122070312,6.0,225.4499969482422,0,-682.6106177099608
val,1,4,206.72999572753906,177.4499969482422,227.60000610351562,0,452.79998779296875,6.0,233.60000610351562,0,132.57983089843765
val,1,5,204.39999389648438,294.3399963378906,225.0,0,270.6000061035156,6.0,231.0,0,-243.3776520959474
val,1,6,195.0,310.1600036621094,222.60000610351562,0,216.60000610351562,6.0,228.60000610351562,0,-249.43657496093772
val,1,7,188.9199981689453,216.64999389648438,252.0,0,67.0999984741211,6.0,258.0,0,-18.606826710052555
val,1,8,159.49000549316406,211.64999389648438,210.60000610351562,1,109.9000015258789,6.0,216.60000610351562,1,56.77432804351789
val,1,9,190.0,207.10000610351562,158.3300018310547,0,416.70001220703125,6.0,164.3300018310547,1,-73.33922758178785
val,1,10,192.1999969482422,105.54000091552734,160.00999450683594,0,541.5999755859375,6.0,166.00999450683594,1,466.6425174780283
val,1,11,179.38999938964844,110.62000274658203,146.2100067138672,0,293.5,6.0,152.2100067138672,1,200.3724401473999
val,1,12,159.75,102.19000244140625,140.0399932861328,0,221.6999969482422,6.0,146.0399932861328,1,126.50201284606942
val,1,13,153.42999267578125,110.97000122070312,131.8800048828125,0,253.89999389648438,6.0,137.8800048828125,1,106.53641574340872
val,1,14,153.42999267578125,113.12999725341797,131.8800048828125,0,250.1999969482422,6.0,137.8800048828125,1,99.57958733215347
val,1,15,145.9199981689453,113.12999725341797,127.61000061035156,0,230.5,6.0,133.61000061035156,1,74.42845211029054
val,1,16,145.9199981689453,127.12000274658203,110.0,0,270.5,6.0,116.0,1,49.50148761749268
val,1,17,159.4199981689453,124.05999755859375,155.41000366210938,0,404.8999938964844,6.0,161.41000366210938,0,143.17264031311032
val,1,18,159.49000549316406,132.05999755859375,197.14999389648438,0,612.7999877929688,6.0,203.14999389648438,0,168.09108527465725
val,1,19,154.47000122070312,200.75,204.05999755859375,0,747.0,6.0,210.05999755859375,0,-345.71159088134766
val,1,20,152.5399932861328,207.55999755859375,217.3300018310547,0,754.0,6.0,223.3300018310547,0,-414.8508322143555
val,1,21,145.75999450683594,194.8699951171875,199.0,0,684.7999877929688,6.0,205.0,0,-336.30527818481437
val,1,22,126.0,196.5,197.0,0,631.0999755859375,6.0,203.0,0,-444.92548278808596
val,1,23,102.51000213623047,187.10000610351562,178.27999877929688,0,493.6000061035156,6.0,184.27999877929688,0,-417.53626474548366
val,1,24,100.4000015258789,134.2100067138672,155.66000366210938,0,433.0,6.0,161.66000366210938,0,-146.39732246398927
val,1,25,99.18000030517578,197.72000122070312,148.49000549316406,0,356.1000061035156,6.0,154.49000549316406,0,-350.9009492745972
val,1,26,124.23999786376953,219.00999450683594,173.75999450683594,0,87.0,6.0,179.75999450683594,0,-82.44989707946777
val,1,27,152.5399932861328,240.89999389648438,200.0,0,22.0,6.0,206.0,0,-19.439200134277343
val,1,28,159.55999755859375,259.8500061035156,206.72999572753906,1,95.9000015258789,6.0,212.72999572753906,1,95.69861971725477
val,1,29,166.05999755859375,293.42999267578125,204.39999389648438,1,146.10000610351562,6.0,210.39999389648438,1,185.35707060974093
val,1,30,196.8000030517578,364.8599853515625,195.0,0,33.70000076293945,6.0,201.0,0,-56.63621531723009
val,1,31,189.0,365.0,188.9199981689453,0,146.89999389648438,6.0,194.9199981689453,0,-258.5439892578125
val,1,32,162.0,247.1699981689453,159.49000549316406,0,363.70001220703125,6.0,165.49000549316406,0,-309.7632937371824
val,1,33,167.22000122070312,63.439998626708984,190.0,0,229.10000610351562,6.0,196.0,0,237.75999227706924
val,1,34,116.43000030517578,58.84000015258789,192.1999969482422,0,22.799999237060547,6.0,198.1999969482422,0,13.130519595413206
val,1,35,100.0999984741211,48.470001220703125,179.38999938964844,1,167.39999389648438,6.0,185.38999938964844,1,-87.26561222045915
val,1,36,90.05999755859375,39.36000061035156,159.75,1,230.8000030517578,6.0,165.75,1,-118.16959451904287
val,1,37,66.81999969482422,6.559999942779541,153.42999267578125,1,264.29998779296875,6.0,159.42999267578125,1,-160.58867192766192
val,1,38,66.81999969482422,0.0,153.42999267578125,1,270.29998779296875,6.0,159.42999267578125,1,-181.96595095733647
val,1,39,66.81999969482422,0.0,145.9199981689453,1,275.5,6.0,151.9199981689453,1,-185.46659915924073
val,1,40,89.36000061035156,97.47000122070312,145.9199981689453,1,374.70001220703125,6.0,151.9199981689453,1,28.51467321594246
val,1,41,140.0,157.4499969482422,159.4199981689453,1,301.6000061035156,6.0,165.4199981689453,1,51.121191830444154
val,1,42,172.8000030517578,129.0800018310547,159.49000549316406,1,115.5999984741211,6.0,165.49000549316406,0,-50.54032074401854
val,1,43,157.58999633789062,144.33999633789062,154.47000122070312,1,52.20000076293945,6.0,160.47000122070312,1,-7.177500104904175
val,1,44,120.0,170.24000549316406,152.5399932861328,0,94.30000305175781,6.0,158.5399932861328,0,-47.37632671325701
val,1,45,108.70999908447266,236.5500030517578,145.75999450683594,0,118.0999984741211,6.0,151.75999450683594,0,-150.97904273468012
val,1,46,103.0,217.64999389648438,126.0,0,97.9000015258789,6.0,132.0,0,-112.24234577407827
val,1,47,90.37000274658203,121.61000061035156,102.51000213623047,0,181.39999389648438,6.0,108.51000213623047,0,-56.66935421813978
val,1,48,87.0,105.16000366210938,100.4000015258789,0,439.70001220703125,6.0,106.4000015258789,0,-79.84953831909225
val,1,49,90.37000274658203,34.130001068115234,99.18000030517578,0,275.3999938964844,6.0,105.18000030517578,0,154.88496118988027
val,1,50,98.4800033569336,52.34000015258789,124.23999786376953,0,253.5,6.0,130.23999786376953,0,116.96490812301636
val,1,51,140.0,135.07000732421875,152.5399932861328,0,265.0,6.0,158.5399932861328,0,13.064480590820313
val,1,52,152.5399932861328,137.97000122070312,159.55999755859375,0,386.20001220703125,6.0,165.55999755859375,0,56.26931113525294
val,1,53,152.5399932861328,143.75999450683594,166.05999755859375,0,482.20001220703125,6.0,172.05999755859375,0,42.33715518554673
val,1,54,160.0,135.8300018310547,196.8000030517578,0,646.2000122070312,6.0,202.8000030517578,0,156.18653111816386
val,1,55,164.97999572753906,119.73999786376953,189.0,0,807.5999755859375,6.0,195.0,0,365.35821170288136
val,1,56,111.0,289.7300109863281,162.0,0,869.0999755859375,6.0,168.0,0,-1553.3424818469211
val,1,57,99.0,-5.320000171661377,167.22000122070312,0,376.70001220703125,6.0,173.22000122070312,0,392.97345338102343
val,1,58,76.37999725341797,14.359999656677246,116.43000030517578,0,245.10000610351562,6.0,122.43000030517578,0,152.01101789501175
val,1,59,72.19999694824219,-27.1299991607666,100.0999984741211,0,59.20000076293945,6.0,106.0999984741211,0,58.80335845436093
val,1,60,70.62999725341797,33.779998779296875,90.05999755859375,1,46.20000076293945,6.0,96.05999755859375,1,-17.25569958000182
val,1,61,66.38999938964844,21.90999984741211,66.81999969482422,0,75.0,6.0,72.81999969482422,0,33.359999656677246
val,1,62,63.20000076293945,23.479999542236328,66.81999969482422,0,46.20000076293945,6.0,72.81999969482422,0,18.350640867004405
val,1,63,66.38999938964844,36.25,66.81999969482422,0,61.29999923706055,6.0,72.81999969482422,0,18.475819395904548
val,1,64,82.72000122070312,115.88999938964844,89.36000061035156,0,72.69999694824219,6.0,95.36000061035156,0,-24.114587656555234
val,1,65,140.8000030517578,91.45999908447266,140.0,0,386.29998779296875,6.0,146.0,0,190.60042930267286
val,1,66,148.92999267578125,103.0,172.8000030517578,0,658.7999877929688,6.0,178.8000030517578,0,302.58678614135835
val,1,67,121.2300033569336,24.940000534057617,157.58999633789062,0,564.5,6.0,163.58999633789062,0,543.5570659351349
val,1,68,94.30000305175781,32.040000915527344,120.0,0,242.60000610351562,6.0,126.0,0,151.0427689825441
val,1,69,80.0,-19.719999313354492,108.70999908447266,0,275.70001220703125,6.0,114.70999908447266,0,274.9280502797698
val,1,70,75.80000305175781,-28.5,103.0,0,284.6000061035156,6.0,109.0,0,296.83781505126973
val,1,71,70.0,18.950000762939453,90.37000274658203,0,215.1999969482422,6.0,96.37000274658203,0,109.85959680023196
val,1,72,66.38999938964844,22.09000015258789,87.0,0,253.6999969482422,6.0,93.0,0,112.38909671249392
val,1,73,68.58999633789062,-91.52999877929688,90.37000274658203,0,7.900000095367432,6.0,96.37000274658203,0,12.64947976696014
val,1,74,85.0,58.970001220703125,98.4800033569336,1,48.20000076293945,6.0,104.4800033569336,1,-12.787459614028922
val,1,75,101.62000274658203,179.36000061035156,140.0,0,30.100000381469727,6.0,146.0,0,-23.399739653549187
val,1,76,118.94000244140625,139.8000030517578,152.5399932861328,0,65.9000015258789,6.0,158.5399932861328,0,-13.746740720520028
val,1,77,115.73999786376953,108.12999725341797,152.5399932861328,0,3.0999999046325684,6.0,158.5399932861328,0,0.2359100116634363
val,1,78,106.8499984741211,148.8300018310547,160.0,1,44.099998474121094,6.0,166.0,1,18.292680847473093
val,1,79,84.0,135.22999572753906,164.97999572753906,0,36.099998474121094,6.0,170.97999572753906,0,-18.494027675933904
val,1,80,71.22000122070312,98.88999938964844,111.0,0,30.899999618530273,6.0,117.0,0,-8.550029328651435
val,1,81,0.0,102.83999633789062,99.0,1,513.0,6.0,105.0,1,525.004181213379
val,1,82,46.86000061035156,56.83000183105469,76.37999725341797,1,60.099998474121094,6.0,82.37999725341797,1,5.691470589141828
val,1,83,29.3700008392334,14.65999984741211,72.19999694824219,1,48.599998474121094,6.0,78.19999694824219,1,-7.39206024993895
val,1,84,42.869998931884766,1.399999976158142,70.62999725341797,0,145.60000610351562,6.0,76.62999725341797,0,60.38032101066583
val,1,85,46.119998931884766,7.610000133514404,66.38999938964844,0,437.6000061035156,6.0,72.38999938964844,0,168.5197570921325
val,1,86,49.63999938964844,17.149999618530273,63.20000076293945,0,332.0,6.0,69.20000076293945,0,107.8667992401123
val,1,87,67.2300033569336,26.530000686645508,66.38999938964844,0,648.4000244140625,6.0,72.38999938964844,0,263.89882725067207
val,1,88,83.9800033569336,72.20999908447266,82.72000122070312,0,310.29998779296875,6.0,88.72000122070312,0,36.522321820678194
val,1,89,141.8000030517578,155.72999572753906,140.8000030517578,0,811.0999755859375,6.0,146.8000030517578,0,-112.9861671923846
val,1,90,142.6300048828125,110.9800033569336,148.92999267578125,0,991.2999877929688,6.0,154.92999267578125,0,313.746461262512
val,1,91,120.0,67.2300033569336,121.2300033569336,0,734.7999877929688,24.0,145.2300033569336,0,387.75392889160196
val,1,92,94.6500015258789,138.25,94.30000305175781,0,532.5999755859375,24.0,118.30000305175781,0,-232.21358122863808
val,1,93,77.0,83.01000213623047,80.0,0,334.29998779296875,24.0,104.0,0,-20.091436407775618
val,1,94,75.0,94.91999816894531,75.80000305175781,0,495.79998779296875,6.0,81.80000305175781,0,-98.76334848999046
val,1,95,58.08000183105469,76.98999786376953,70.0,0,359.6000061035156,6.0,76.0,0,-68.00034688781714
train,2,0,23.5,25.399999618530273,26.1200008392334,0,237.1999969482422,0.0,26.1200008392334,0,-4.506799037170422
train,2,1,23.0,24.3799991607666,27.809999465942383,0,277.29998779296875,24.0,51.80999946594238,0,-3.8267375043488574
train,2,2,23.0,40.220001220703125,29.799999237060547,0,262.29998779296875,-12.0,17.799999237060547,1,-46.47956103881821
train,2,3,24.649999618530273,18.1200008392334,29.6299991607666,0,235.5,-30.0,-0.37000083923339844,1,14.20064712524414
train,2,4,25.520000457763672,15.369999885559082,36.0099983215332,0,161.1999969482422,0.0,36.0099983215332,0,16.361800612640362
train,2,5,29.020000457763672,15.680000305175781,38.2599983215332,0,122.0999984741211,-30.0,8.259998321533203,1,15.677639990386961
train,2,6,35.16999816894531,99.38999938964844,42.189998626708984,1,95.9000015258789,-24.0,18.189998626708984,0,61.58698215057375
train,2,7,36.290000915527344,155.24000549316406,40.08000183105469,1,157.8000030517578,-18.0,22.080001831054688,0,187.70311085357682
train,2,8,38.4900016784668,117.81999969482422,32.9900016784668,1,190.10000610351562,-6.0,26.990001678466797,0,150.80633107101428
train,2,9,39.0099983215332,42.58000183105469,30.209999084472656,1,200.6999969482422,-18.0,12.209999084472656,0,7.164996934661758
train,2,10,40.0099983215332,62.54999923706055,27.350000381469727,1,207.1999969482422,-30.0,-2.6499996185302734,0,46.702881209106415
train,2,11,36.7400016784668,64.05999755859375,25.790000915527344,1,281.8999938964844,-12.0,13.790000915527344,0,77.01506671859767
train,2,12,36.02000045776367,36.02000045776367,25.770000457763672,1,245.1999969482422,-18.0,7.770000457763672,0,0.0
train,2,13,42.060001373291016,86.73999786376953,30.049999237060547,1,208.3000030517578,30.0,60.04999923706055,1,92.02693403793324
train,2,14,46.08000183105469,35.849998474121094,34.709999084472656,1,195.89999389648438,-30.0,4.709999084472656,0,-20.040575951843056
train,2,15,51.08000183105469,99.69000244140625,37.0,1,122.0999984741211,12.0,49.0,0,59.35281000350951
train,2,16,49.20000076293945,209.86000061035156,35.22999954223633,1,128.39999389648438,0.0,35.22999954223633,0,206.28742999816896
train,2,17,44.5,134.10000610351562,34.709999084472656,1,183.39999389648438,24.0,58.709999084472656,1,163.40940575561487
train,2,18,42.45000076293945,149.94000244140625,33.5099983215332,1,249.89999389648438,-30.0,3.509998321533203,0,268.61750763381946
train,2,19,39.970001220703125,230.9499969482422,30.049999237060547,1,117.0999984741211,30.0,60.04999923706055,1,223.05207209045417
train,2,20,42.209999084472656,42.209999084472656,26.600000381469727,1,43.0,-18.0,8.600000381469727,0,0.0
train,2,21,34.61000061035156,51.310001373291016,25.40999984741211,1,70.9000015258789,30.0,55.40999984741211,1,11.485800788116467
train,2,22,32.5,32.5,23.5,1,33.79999923706055,12.0,35.5,1,-0.16899999618530273
train,2,23,30.219999313354492,24.149999618530273,23.079999923706055,1,187.3000030517578,-18.0,5.079999923706055,0,-11.369109613647451
train,2,24,29.1299991607666,24.149999618530273,23.5,1,160.89999389648438,24.0,47.5,1,-8.817318928985625
train,2,25,29.299999237060547,24.489999771118164,23.0,1,97.5,-18.0,5.0,0,-4.689749479293823
train,2,26,29.40999984741211,61.7599983215332,23.0,1,38.5,-12.0,11.0,0,12.454749412536621
train,2,27,30.3700008392334,35.2400016784668,24.649999618530273,1,27.600000381469727,-12.0,12.649999618530273,0,1.3441202502059968
train,2,28,31.940000534057617,29.1299991607666,25.520000457763672,1,45.599998474121094,-18.0,7.520000457763672,0,-1.281360583343485
train,2,29,35.619998931884766,34.43000030517578,29.020000457763672,1,174.6999969482422,-12.0,17.020000457763672,0,-2.0789275645447196
train,2,30,41.27000045776367,23.709999084472656,35.16999816894531,1,366.3999938964844,-6.0,29.169998168945312,0,-64.33984395996086
train,2,31,41.38999938964844,24.3799991607666,36.290000915527344,1,320.3999938964844,-24.0,12.290000915527344,0,-54.50003969512938
train,2,32,41.2599983215332,24.520000457763672,38.4900016784668,1,299.3999938964844,-18.0,20.490001678466797,0,-50.119552582397596
train,2,33,40.81999969482422,22.510000228881836,39.0099983215332,1,350.20001220703125,24.0,63.0099983215332,1,-65.87262042587274
train,2,34,35.83000183105469,22.690000534057617,40.0099983215332,1,403.0,30.0,70.0099983215332,1,-54.9692052268982
train,2,35,32.09000015258789,20.959999084472656,36.7400016784668,1,336.5,-24.0,12.740001678466797,0,-37.45245359420777
train,2,36,31.969999313354492,39.529998779296875,36.02000045776367,1,395.3999938964844,-6.0,30.020000457763672,0,29.892237426910434
train,2,37,35.04999923706055,20.110000610351562,42.060001373291016,1,321.29998779296875,30.0,72.06000137329102,1,-49.60871370285051
train,2,38,45.349998474121094,25.440000534057617,46.08000183105469,1,228.39999389648438,6.0,52.08000183105469,1,-46.61643404937757
train,2,39,49.880001068115234,25.200000762939453,51.08000183105469,1,297.1000061035156,18.0,69.08000183105469,1,-74.8097824435425
train,2,40,45.400001525878906,25.40999984741211,49.20000076293945,1,325.29998779296875,-18.0,31.200000762939453,0,-65.02747301986673
train,2,41,40.36000061035156,40.36000061035156,44.5,1,332.0,-12.0,32.5,0,0.0
train,2,42,38.869998931884766,18.100000381469727,42.45000076293945,1,298.8999938964844,-30.0,12.450000762939453,0,-62.08152439949045
train,2,43,33.29999923706055,33.29999923706055,39.970001220703125,1,143.60000610351562,-30.0,9.970001220703125,0,0.0
train,2,44,33.400001525878906,32.04999923706055,42.209999084472656,1,159.5,6.0,48.209999084472656,1,-2.950753650665283
train,2,45,29.350000381469727,20.260000228881836,34.61000061035156,1,105.30000305175781,-30.0,4.6100006103515625,0,-9.571770438079838
train,2,46,28.18000030517578,21.389999389648438,32.5,1,99.5,6.0,38.5,1,-7.253550910949707
train,2,47,27.6299991607666,18.93000030517578,30.219999313354492,1,201.8000030517578,-12.0,18.219999313354492,0,-17.55659795608517
train,2,48,27.110000610351562,14.899999618530273,29.1299991607666,1,243.8000030517578,30.0,59.1299991607666,1,-30.98698280593875
train,2,49,27.0,18.989999771118164,29.299999237060547,1,212.8000030517578,-12.0,17.299999237060547,0,-17.045280731506356
train,2,50,25.399999618530273,16.489999771118164,29.40999984741211,1,120.80000305175781,18.0,47.40999984741211,1,-11.367280102844234
train,2,51,25.239999771118164,16.520000457763672,30.3700008392334,1,85.80000305175781,18.0,48.3700008392334,1,-7.9107596922302035
train,2,52,26.43000030517578,15.569999694824219,31.940000534057617,1,167.60000610351562,18.0,49.94000053405762,1,-19.03936171630863
train,2,53,30.56999969482422,16.530000686645508,35.619998931884766,1,191.60000610351562,-18.0,17.619998931884766,0,-26.900638956603945
train,2,54,37.18000030517578,21.6299991607666,41.27000045776367,1,255.6999969482422,-12.0,29.270000457763672,0,-39.761352451705896
train,2,55,40.81999969482422,21.1299991607666,41.38999938964844,1,376.1000061035156,-18.0,23.389999389648438,0,-74.05409321037295
train,2,56,40.81999969482422,20.18000030517578,41.2599983215332,1,366.8999938964844,-30.0,11.259998321533203,0,-75.72815650085452
train,2,57,41.959999084472656,18.950000762939453,40.81999969482422,1,296.79998779296875,18.0,58.81999969482422,1,-69.7776721484377
train,2,58,37.38999938964844,37.38999938964844,35.83000183105469,1,348.5,18.0,53.83000183105469,1,-1.7425
train,2,59,33.790000915527344,21.59000015258789,32.09000015258789,1,404.8999938964844,-12.0,20.09000015258789,0,-49.3978023445129
train,2,60,33.95000076293945,20.389999389648438,31.969999313354492,1,377.79998779296875,18.0,49.96999931335449,1,-53.118683471984696
train,2,61,37.619998931884766,22.729999542236328,35.04999923706055,1,340.6000061035156,30.0,65.04999923706055,1,-52.4183388604736
train,2,62,45.36000061035156,20.649999618530273,45.349998474121094,1,300.1000061035156,-18.0,27.349998474121094,0,-74.15471448463447
train,2,63,48.7599983215332,23.56999969482422,49.880001068115234,1,347.79998779296875,18.0,67.88000106811523,1,-89.34981208770769
train,2,64,44.0,26.760000228881836,45.400001525878906,1,388.8999938964844,-6.0,39.400001525878906,0,-67.04635805763246
train,2,65,41.79999923706055,31.309999465942383,40.36000061035156,1,387.20001220703125,-12.0,28.360000610351562,0,-40.617280394287086
